"ts"	"event_type"	"SID"	"ECID"	"session"	"game_type"	"game_number"	"episode_number"	"level"	"score"	"lines_cleared"	"completed"	"game_duration"	"avg_ep_duration"	"zoid_sequence"	"criterion"	"crit_game"	"study"
"325"	1643.25970197	"GAME_SUMM"	"15_s3_007"	"NIL"	"2015-10-8_14-4-35"	"pop_assessment"	4	201	6	24423	66	"True"	520.032613993	2.57441888115	"'[T, I, O, J, I, J, L, T, I, T, S, Z, J, Z, T, I, Z, O, J, S, T, L, I, L, J, T, I, Z, I, T, O, J, Z, S, O, L, T, L, Z, T, O, L, I, O, L, T, I, O, I, J, I, Z, I, J, L, Z, S, L, T, S, L, Z, S, L, I, L, S, S, J, T, O, S, O, J, S, Z, J, S, L, T, J, T, Z, Z, I, T, O, S, Z, S, J, I, J, Z, I, J, S, S, J, T, S, I, Z, O, I, T, I, L, S, T, O, Z, J, L, J, O, Z, J, L, T, L, S, Z, I, J, S, O, Z, J, I, J, T, L, T, S, L, T, J, I, T, S, L, Z, L, O, O, J, I, O, J, S, I, O, I, L, S, J, I, L, O, L, I, I, S, Z, J, T, Z, J, O, Z, O, J, O, S, Z, O, J, T, O, L, O, Z, I, T, I, I, O, S, Z, O, I, J, O, I, J, O, Z, J, Z, O, T, S]'"	26637	TRUE	"POP15_16"
"326"	2115.69171691	"GAME_SUMM"	"15_s3_007"	"NIL"	"2015-10-8_14-4-35"	"pop_assessment"	5	181	5	15458	58	"True"	465.531033993	2.55786282414	"'[L, Z, O, S, J, T, L, T, L, Z, J, T, J, L, O, Z, J, O, T, O, J, L, Z, J, S, T, J, S, J, T, S, T, Z, T, J, I, I, L, J, O, T, S, L, J, L, Z, S, L, I, O, S, J, S, O, L, Z, S, S, Z, L, S, T, S, L, J, T, Z, I, O, S, J, T, S, Z, L, I, L, J, T, O, I, T, O, L, L, Z, T, S, T, O, Z, L, J, T, S, O, T, Z, O, Z, S, T, Z, T, O, S, O, O, I, T, O, S, Z, S, L, S, Z, L, J, L, I, Z, O, Z, O, T, L, O, J, I, S, Z, O, I, T, J, O, Z, L, T, O, Z, O, T, S, J, S, L, Z, L, J, O, S, I, L, I, J, O, T, S, S, J, T, I, L, T, S, I, J, T, L, L, Z, J, I, J, L, T, L, O, L, I, Z]'"	26637	FALSE	"POP15_16"
"327"	2659.32454181	"GAME_SUMM"	"15_s3_007"	"NIL"	"2015-10-8_14-4-35"	"pop_assessment"	6	228	7	37485	78	"True"	539.265005112	2.35486902212	"'[I, L, J, I, Z, Z, J, I, T, O, Z, J, I, L, S, I, Z, L, J, S, I, J, S, S, T, S, I, J, L, S, S, Z, L, L, I, S, T, I, T, S, I, L, J, S, T, L, J, Z, S, O, S, O, I, S, T, L, T, J, O, Z, T, S, O, L, O, T, I, T, J, I, S, O, L, T, O, J, T, Z, O, S, J, J, L, I, T, L, J, L, J, I, S, T, L, Z, L, I, O, S, Z, L, O, J, S, O, O, Z, O, I, Z, I, O, I, J, S, J, Z, J, I, L, Z, J, T, J, T, O, J, T, Z, T, S, O, S, J, L, J, I, L, S, O, I, O, S, J, Z, I, L, Z, O, L, S, T, J, O, I, O, Z, O, S, O, T, Z, I, J, T, L, Z, J, L, J, S, O, T, O, T, O, S, Z, S, J, O, J, T, T, I, O, J, Z, O, T, I, T, O, S, Z, I, L, S, L, J, Z, I, T, S, O, T, S, T, Z, I, S, J, L, O, I, J, S, J, S, J, O, Z, T, Z, S, L, O, L, O, T, J]'"	26637	TRUE	"POP15_16"
"328"	3083.42428803	"GAME_SUMM"	"15_s3_007"	"NIL"	"2015-10-8_14-4-35"	"pop_assessment"	7	167	5	12781	52	"True"	411.198442936	2.44760977938	"'[Z, S, L, I, I, T, I, O, L, Z, Z, O, S, O, S, O, J, L, L, I, Z, T, J, T, S, T, J, Z, I, T, Z, T, J, I, T, O, O, Z, I, I, Z, O, Z, S, I, O, S, T, L, S, I, L, Z, I, J, S, L, T, L, O, S, O, S, T, I, Z, S, T, O, L, J, I, J, L, T, I, L, O, L, J, L, I, S, J, S, T, I, J, O, Z, J, Z, T, J, I, I, S, L, I, O, Z, Z, L, O, Z, S, J, L, J, L, Z, T, J, O, I, L, I, J, L, O, I, I, T, O, J, O, Z, Z, J, O, J, S, J, T, O, J, Z, I, O, T, I, J, S, O, Z, Z, S, T, Z, L, J, L, T, L, O, Z, T, J, Z, I, L, I, Z, L, S, T, L, J, L]'"	26637	FALSE	"POP15_16"
"329"	3311.557266	"GAME_SUMM"	"15_s3_007"	"NIL"	"2015-10-8_14-4-35"	"pop_assessment"	8	93	2	4920	24	"True"	223.932054043	2.38225589407	"'[T, J, T, Z, T, O, L, T, L, O, J, S, J, T, L, J, I, S, S, J, L, S, O, I, L, I, T, S, T, T, L, Z, I, L, I, Z, J, T, S, I, J, O, I, Z, L, T, J, I, T, O, Z, O, L, Z, S, Z, T, Z, T, Z, J, I, O, L, I, O, Z, S, T, Z, T, S, I, O, T, I, S, J, L, I, J, L, Z, L, J, T, I, O, L, T, Z, J, Z, L, Z]'"	26637	FALSE	"POP15_16"
"330"	3670.05688596	"GAME_SUMM"	"15_s3_007"	"NIL"	"2015-10-8_14-4-35"	"pop_assessment"	9	156	4	18689	48	"True"	342.565080881	2.18194319033	"'[T, L, I, O, Z, T, O, I, O, Z, J, S, Z, O, S, O, L, O, I, S, S, O, S, O, L, I, L, L, S, L, Z, I, L, J, I, S, L, S, Z, T, J, Z, I, L, S, Z, L, T, J, L, J, S, T, S, L, Z, I, J, Z, L, O, L, I, T, Z, O, S, O, T, L, O, S, Z, O, S, Z, O, J, T, S, O, J, Z, T, L, O, S, J, Z, I, J, Z, T, J, S, J, I, T, J, L, J, O, Z, S, O, I, L, T, J, Z, L, Z, T, J, O, Z, I, S, J, S, O, J, Z, S, O, T, S, T, O, I, S, Z, O, J, J, O, T, I, T, I, S, Z, I, Z, S, J, S, T, J, I, J, I, T, T, O, J, L, S]'"	26637	TRUE	"POP15_16"
"331"	696.510524035	"GAME_SUMM"	"15_s3_008"	"NIL"	"2015-10-8_14-33-48"	"pop_assessment"	1	160	5	28342	50	"True"	504.065097094	3.13083911238	"'[O, S, J, S, O, T, J, Z, L, I, S, O, I, J, Z, S, L, J, O, L, S, T, J, O, S, L, L, J, Z, I, T, I, L, J, L, T, I, L, J, I, T, I, T, O, Z, T, S, J, T, I, Z, I, O, Z, T, Z, I, I, L, J, S, T, I, T, O, T, O, J, I, O, J, L, L, J, L, J, S, O, O, J, T, L, S, L, J, S, J, Z, L, T, I, Z, I, I, O, L, S, O, Z, I, J, T, J, I, T, J, L, Z, T, L, J, Z, O, Z, I, J, O, J, T, J, Z, J, Z, S, I, T, Z, L, T, I, Z, I, T, T, S, Z, S, Z, O, L, T, Z, L, T, Z, O, T, J, Z, I, Z, O, I, L, S, Z, T, S, S, J, O, I]'"	25921	TRUE	"POP15_16"
"332"	1249.57666397	"GAME_SUMM"	"15_s3_008"	"NIL"	"2015-10-8_14-33-48"	"pop_assessment"	2	189	6	28445	62	"True"	549.161192894	2.89032206786	"'[I, I, Z, O, S, L, T, Z, I, O, L, Z, O, Z, T, J, I, T, I, L, S, I, L, S, S, I, J, O, O, S, L, I, L, I, S, L, Z, S, I, S, Z, S, I, Z, I, Z, O, Z, I, T, J, I, J, I, O, T, Z, L, T, J, Z, Z, T, J, L, T, L, I, J, Z, O, S, L, J, L, J, S, S, S, T, L, Z, L, Z, S, Z, L, O, I, J, Z, O, O, Z, T, Z, I, J, T, L, T, Z, I, T, L, J, S, I, L, S, O, I, J, L, I, S, J, L, T, Z, L, O, T, S, Z, O, Z, Z, J, Z, S, J, L, I, Z, I, L, I, S, T, O, L, S, T, O, J, O, S, O, T, S, J, I, L, I, S, T, Z, L, T, Z, L, J, I, Z, S, J, O, I, S, I, S, S, J, I, L, O, S, L, J, L, T, O, J, J, I, T, L, T, J, T]'"	25921	TRUE	"POP15_16"
"333"	1604.90965295	"GAME_SUMM"	"15_s3_008"	"NIL"	"2015-10-8_14-33-48"	"pop_assessment"	3	139	4	6548	42	"True"	351.22835803	2.50877399274	"'[T, L, I, T, S, O, S, I, Z, I, T, O, T, S, T, I, J, L, Z, J, Z, S, Z, T, L, S, Z, O, I, L, Z, J, S, L, J, Z, L, T, T, O, L, T, S, Z, T, S, I, T, O, O, L, S, L, Z, L, S, Z, J, I, L, T, J, O, L, J, S, L, I, Z, L, S, O, S, I, Z, L, S, L, S, I, O, Z, L, Z, S, O, J, S, J, O, I, O, L, L, J, T, L, T, J, I, O, O, J, S, I, S, L, I, Z, S, L, Z, J, Z, O, Z, O, I, L, Z, S, I, Z, O, S, S, Z, I, T, L, T, I, Z, T, S, T, S, Z, T, Z, T]'"	25921	FALSE	"POP15_16"
"334"	2092.60918188	"GAME_SUMM"	"15_s3_008"	"NIL"	"2015-10-8_14-33-48"	"pop_assessment"	4	177	5	26476	58	"True"	478.765098095	2.68969156233	"'[I, Z, S, L, I, J, T, I, T, S, Z, J, Z, T, I, Z, O, J, S, T, L, I, L, J, T, I, Z, I, T, O, J, Z, S, O, L, T, L, Z, T, O, L, I, O, L, T, I, O, I, J, I, Z, I, J, L, Z, S, L, T, S, L, Z, S, L, I, L, S, S, J, T, O, S, O, J, S, Z, J, S, L, T, J, T, Z, Z, I, T, O, S, Z, S, J, I, J, Z, I, J, S, S, J, T, S, I, Z, O, I, T, I, L, S, T, O, Z, J, L, J, O, Z, J, L, T, L, S, Z, I, J, S, O, Z, J, I, J, T, L, T, S, L, T, J, I, T, S, L, Z, L, O, O, J, I, O, J, S, I, O, I, L, S, J, I, L, O, L, I, I, S, Z, J, T, Z, J, O, Z, O, J, O, S, Z, O, J, T, O]'"	25921	TRUE	"POP15_16"
"335"	2491.8089838	"GAME_SUMM"	"15_s3_008"	"NIL"	"2015-10-8_14-33-48"	"pop_assessment"	5	167	5	10353	53	"True"	395.498651028	2.35415863707	"'[L, Z, O, S, J, T, L, T, L, Z, J, T, J, L, O, Z, J, O, T, O, J, L, Z, J, S, T, J, S, J, T, S, T, Z, T, J, I, I, L, J, O, T, S, L, J, L, Z, S, L, I, O, S, J, S, O, L, Z, S, S, Z, L, S, T, S, L, J, T, Z, I, O, S, J, T, S, Z, L, I, L, J, T, O, I, T, O, L, L, Z, T, S, T, O, Z, L, J, T, S, O, T, Z, O, Z, S, T, Z, T, O, S, O, O, I, T, O, S, Z, S, L, S, Z, L, J, L, I, Z, O, Z, O, T, L, O, J, I, S, Z, O, I, T, J, O, Z, L, T, O, Z, O, T, S, J, S, L, Z, L, J, O, S, I, L, I, J, O, T, S, S, J, T, I, L, T, S, I]'"	25921	FALSE	"POP15_16"
"336"	3083.24158287	"GAME_SUMM"	"15_s3_008"	"NIL"	"2015-10-8_14-33-48"	"pop_assessment"	6	227	8	20424	80	"True"	583.595910072	2.55963118453	"'[J, S, L, I, O, Z, J, I, T, O, Z, J, I, L, S, I, Z, L, J, S, I, J, S, S, T, S, I, J, L, S, S, Z, L, L, I, S, T, I, T, S, I, L, J, S, T, L, J, Z, S, O, S, O, I, S, T, L, T, J, O, Z, T, S, O, L, O, T, I, T, J, I, S, O, L, T, O, J, T, Z, O, S, J, J, L, I, T, L, J, L, J, I, S, T, L, Z, L, I, O, S, Z, L, O, J, S, O, O, Z, O, I, Z, I, O, I, J, S, J, Z, J, I, L, Z, J, T, J, T, O, J, T, Z, T, S, O, S, J, L, J, I, L, S, O, I, O, S, J, Z, I, L, Z, O, L, S, T, J, O, I, O, Z, O, S, O, T, Z, I, J, T, L, Z, J, L, J, S, O, T, O, T, O, S, Z, S, J, O, J, T, T, I, O, J, Z, O, T, I, T, O, S, Z, I, L, S, L, J, Z, I, T, S, O, T, S, T, Z, I, S, J, L, O, I, J, S, J, S, J, O, Z, T, Z, S, L, O, L, O, T]'"	25921	TRUE	"POP15_16"
"337"	3486.60797691	"GAME_SUMM"	"15_s3_008"	"NIL"	"2015-10-8_14-33-48"	"pop_assessment"	7	141	4	16885	44	"True"	391.331889153	2.75585837431	"'[Z, S, L, I, I, T, I, O, L, Z, Z, O, S, O, S, O, J, L, L, I, Z, T, J, T, S, T, J, Z, I, T, Z, T, J, I, T, O, O, Z, I, I, Z, O, Z, S, I, O, S, T, L, S, I, L, Z, I, J, S, L, T, L, O, S, O, S, T, I, Z, S, T, O, L, J, I, J, L, T, I, L, O, L, J, L, I, S, J, S, T, I, J, O, Z, J, Z, T, J, I, I, S, L, I, O, Z, Z, L, O, Z, S, J, L, J, L, Z, T, J, O, I, L, I, J, L, O, I, I, T, O, J, O, Z, Z, J, O, J, S, J, T, O, J, Z, I, O, T, I, J, S]'"	25921	FALSE	"POP15_16"
"338"	3793.44193387	"GAME_SUMM"	"15_s3_008"	"NIL"	"2015-10-8_14-33-48"	"pop_assessment"	8	107	3	5767	38	"False"	305.032880068	2.82437851915	"'[T, J, T, Z, T, O, L, T, L, O, J, S, J, T, L, J, I, S, S, J, L, S, O, I, L, I, T, S, T, T, L, Z, I, L, I, Z, J, T, S, I, J, O, I, Z, L, T, J, I, T, O, Z, O, L, Z, S, Z, T, Z, T, Z, J, I, O, L, I, O, Z, S, T, Z, T, S, I, O, T, I, S, J, L, I, J, L, Z, L, J, T, I, O, L, T, Z, J, Z, L, Z, S, O, L, O, T, Z, L, J, Z, O, O, S, L]'"	25921	FALSE	"POP15_16"
"339"	563.635891914	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	1	64	1	1044	12	"True"	319.09811306	4.90920176873	"'[O, S, J, S, O, T, J, Z, L, I, S, O, I, J, Z, S, L, J, O, L, S, T, J, O, S, L, L, J, Z, I, T, I, L, J, L, T, I, L, J, I, T, I, T, O, Z, T, S, J, T, I, Z, I, O, Z, T, Z, I, I, L, J, S, T, I, T, O, T]'"	4784	FALSE	"POP15_16"
"340"	3845.4322319	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	10	26	0	951	9	"False"	113.399361134	4.19997633828	"'[L, T, Z, L, S, Z, S, I, J, Z, L, S, T, L, S, O, I, O, T, I, L, T, O, I, O, S, I]'"	4784	FALSE	"POP15_16"
"341"	943.967338085	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	2	76	1	1556	18	"True"	375.231557846	4.87313711488	"'[I, L, S, T, S, L, T, Z, I, O, L, Z, O, Z, T, J, I, T, I, L, S, I, L, S, S, I, J, O, O, S, L, I, L, I, S, L, Z, S, I, S, Z, S, I, Z, I, Z, O, Z, I, T, J, I, J, I, O, T, Z, L, T, J, Z, Z, T, J, L, T, L, I, J, Z, O, S, L, J, L, J, S, S]'"	4784	FALSE	"POP15_16"
"342"	1301.93381095	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	3	69	1	1306	14	"True"	345.898678064	4.94140970026	"'[T, L, I, T, S, O, S, I, Z, I, T, O, T, S, T, I, J, L, Z, J, Z, S, Z, T, L, S, Z, O, I, L, Z, J, S, L, J, Z, L, T, T, O, L, T, S, Z, T, S, I, T, O, O, L, S, L, Z, L, S, Z, J, I, L, T, J, O, L, J, S, L, I, Z, L, S]'"	4784	FALSE	"POP15_16"
"343"	1701.43341899	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	4	82	1	1712	18	"True"	392.665306807	4.73090732529	"'[T, I, O, J, I, J, L, T, I, T, S, Z, J, Z, T, I, Z, O, J, S, T, L, I, L, J, T, I, Z, I, T, O, J, Z, S, O, L, T, L, Z, T, O, L, I, O, L, T, I, O, I, J, I, Z, I, J, L, Z, S, L, T, S, L, Z, S, L, I, L, S, S, J, T, O, S, O, J, S, Z, J, S, L, T, J, T, Z, Z]'"	4784	FALSE	"POP15_16"
"344"	2145.23286295	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	5	88	2	2173	21	"True"	432.296597958	4.85726514559	"'[L, Z, O, S, J, T, L, T, L, Z, J, T, J, L, O, Z, J, O, T, O, J, L, Z, J, S, T, J, S, J, T, S, T, Z, T, J, I, I, L, J, O, T, S, L, J, L, Z, S, L, I, O, S, J, S, O, L, Z, S, S, Z, L, S, T, S, L, J, T, Z, I, O, S, J, T, S, Z, L, I, L, J, T, O, I, T, O, L, L, Z, T, S, T, O]'"	4784	TRUE	"POP15_16"
"345"	2688.66571808	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	6	129	3	8717	39	"True"	535.13060689	4.1163892911	"'[I, L, J, I, Z, Z, J, I, T, O, Z, J, I, L, S, I, Z, L, J, S, I, J, S, S, T, S, I, J, L, S, S, Z, L, L, I, S, T, I, T, S, I, L, J, S, T, L, J, Z, S, O, S, O, I, S, T, L, T, J, O, Z, T, S, O, L, O, T, I, T, J, I, S, O, L, T, O, J, T, Z, O, S, J, J, L, I, T, L, J, L, J, I, S, T, L, Z, L, I, O, S, Z, L, O, J, S, O, O, Z, O, I, Z, I, O, I, J, S, J, Z, J, I, L, Z, J, T, J, T, O, J, T, Z, T, S, O]'"	4784	TRUE	"POP15_16"
"346"	2866.76550102	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	7	40	0	499	3	"True"	168.964581966	4.12108736503	"'[Z, S, L, I, I, T, I, O, L, Z, Z, O, S, O, S, O, J, L, L, I, Z, T, J, T, S, T, J, Z, I, T, Z, T, J, I, T, O, O, Z, I, I, Z, O]'"	4784	FALSE	"POP15_16"
"347"	3202.06518197	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	8	70	1	1826	17	"True"	329.5651052	4.64176204507	"'[T, J, T, Z, T, O, L, T, L, O, J, S, J, T, L, J, I, S, S, J, L, S, O, I, L, I, T, S, T, T, L, Z, I, L, I, Z, J, T, S, I, J, O, I, Z, L, T, J, I, T, O, Z, O, L, Z, S, Z, T, Z, T, Z, J, I, O, L, I, O, Z, S, T, Z, T, S]'"	4784	TRUE	"POP15_16"
"348"	3722.49802208	"GAME_SUMM"	"15_s3_009"	"NIL"	"2015-10-13_11-56-38"	"pop_assessment"	9	123	3	6423	36	"True"	512.628867865	4.1341037731	"'[T, L, I, O, Z, T, O, I, O, Z, J, S, Z, O, S, O, L, O, I, S, S, O, S, O, L, I, L, L, S, L, Z, I, L, J, I, S, L, S, Z, T, J, Z, I, L, S, Z, L, T, J, L, J, S, T, S, L, Z, I, J, Z, L, O, L, I, T, Z, O, S, O, T, L, O, S, Z, O, S, Z, O, J, T, S, O, J, Z, T, L, O, S, J, Z, I, J, Z, T, J, S, J, I, T, J, L, J, O, Z, S, O, I, L, T, J, Z, L, Z, T, J, O, Z, I, S, J, S, O, J, Z, S, O]'"	4784	TRUE	"POP15_16"
"349"	399.848582029	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	1	115	3	6664	32	"True"	378.498705864	3.26291988841	"'[T, O, S, T, J, T, J, Z, L, I, S, O, I, J, Z, S, L, J, O, L, S, T, J, O, S, L, L, J, Z, I, T, I, L, J, L, T, I, L, J, I, T, I, T, O, Z, T, S, J, T, I, Z, I, O, Z, T, Z, I, I, L, J, S, T, I, T, O, T, O, J, I, O, J, L, L, J, L, J, S, O, O, J, T, L, S, L, J, S, J, Z, L, T, I, Z, I, I, O, L, S, O, Z, I, J, T, J, I, T, J, L, Z, T, L, J, Z, O, Z, I, J, O]'"	19267	FALSE	"POP15_16"
"350"	1061.51440501	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	2	256	9	27763	92	"True"	658.531555891	2.56237959862	"'[I, L, S, T, S, L, T, Z, I, O, L, Z, O, Z, T, J, I, T, I, L, S, I, L, S, S, I, J, O, O, S, L, I, L, I, S, L, Z, S, I, S, Z, S, I, Z, I, Z, O, Z, I, T, J, I, J, I, O, T, Z, L, T, J, Z, Z, T, J, L, T, L, I, J, Z, O, S, L, J, L, J, S, S, S, T, L, Z, L, Z, S, Z, L, O, I, J, Z, O, O, Z, T, Z, I, J, T, L, T, Z, I, T, L, J, S, I, L, S, O, I, J, L, I, S, J, L, T, Z, L, O, T, S, Z, O, Z, Z, J, Z, S, J, L, I, Z, I, L, I, S, T, O, L, S, T, O, J, O, S, O, T, S, J, I, L, I, S, T, Z, L, T, Z, L, J, I, Z, S, J, O, I, S, I, S, S, J, I, L, O, S, L, J, L, T, O, J, J, I, T, L, T, J, T, J, I, Z, O, S, J, J, I, O, I, T, J, T, J, S, T, I, S, O, L, T, L, S, O, S, Z, I, T, I, J, L, T, O, Z, L, T, T, O, Z, I, L, O, I, J, Z, J, T, J, L, J, T, J, Z, T, S, S, L, Z, O, O, T, L, T, Z, L, I, T]'"	19267	TRUE	"POP15_16"
"351"	1412.31406498	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	3	118	3	5589	32	"True"	328.161959171	2.75766352245	"'[T, L, I, T, S, O, S, I, Z, I, T, O, T, S, T, I, J, L, Z, J, Z, S, Z, T, L, S, Z, O, I, L, Z, J, S, L, J, Z, L, T, T, O, L, T, S, Z, T, S, I, T, O, O, L, S, L, Z, L, S, Z, J, I, L, T, J, O, L, J, S, L, I, Z, L, S, O, S, I, Z, L, S, L, S, I, O, Z, L, Z, S, O, J, S, J, O, I, O, L, L, J, T, L, T, J, I, O, O, J, S, I, S, L, I, Z, S, L, Z, J, Z, O, Z, O, I, L, Z]'"	19267	FALSE	"POP15_16"
"352"	1826.1140039	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	4	172	5	8948	53	"True"	409.663378	2.36799641014	"'[T, I, O, J, I, J, L, T, I, T, S, Z, J, Z, T, I, Z, O, J, S, T, L, I, L, J, T, I, Z, I, T, O, J, Z, S, O, L, T, L, Z, T, O, L, I, O, L, T, I, O, I, J, I, Z, I, J, L, Z, S, L, T, S, L, Z, S, L, I, L, S, S, J, T, O, S, O, J, S, Z, J, S, L, T, J, T, Z, Z, I, T, O, S, Z, S, J, I, J, Z, I, J, S, S, J, T, S, I, Z, O, I, T, I, L, S, T, O, Z, J, L, J, O, Z, J, L, T, L, S, Z, I, J, S, O, Z, J, I, J, T, L, T, S, L, T, J, I, T, S, L, Z, L, O, O, J, I, O, J, S, I, O, I, L, S, J, I, L, O, L, I, I, S, Z, J, T, Z, J, O, Z, O, J, O]'"	19267	FALSE	"POP15_16"
"353"	2050.71345091	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	5	84	2	2746	20	"True"	218.531934977	2.5709639409	"'[L, Z, O, S, J, T, L, T, L, Z, J, T, J, L, O, Z, J, O, T, O, J, L, Z, J, S, T, J, S, J, T, S, T, Z, T, J, I, I, L, J, O, T, S, L, J, L, Z, S, L, I, O, S, J, S, O, L, Z, S, S, Z, L, S, T, S, L, J, T, Z, I, O, S, J, T, S, Z, L, I, L, J, T, O, I, T, O, L, L, Z]'"	19267	FALSE	"POP15_16"
"354"	2666.98016095	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	6	242	8	26293	85	"True"	572.365562201	2.35541384407	"'[I, L, J, I, Z, Z, J, I, T, O, Z, J, I, L, S, I, Z, L, J, S, I, J, S, S, T, S, I, J, L, S, S, Z, L, L, I, S, T, I, T, S, I, L, J, S, T, L, J, Z, S, O, S, O, I, S, T, L, T, J, O, Z, T, S, O, L, O, T, I, T, J, I, S, O, L, T, O, J, T, Z, O, S, J, J, L, I, T, L, J, L, J, I, S, T, L, Z, L, I, O, S, Z, L, O, J, S, O, O, Z, O, I, Z, I, O, I, J, S, J, Z, J, I, L, Z, J, T, J, T, O, J, T, Z, T, S, O, S, J, L, J, I, L, S, O, I, O, S, J, Z, I, L, Z, O, L, S, T, J, O, I, O, Z, O, S, O, T, Z, I, J, T, L, Z, J, L, J, S, O, T, O, T, O, S, Z, S, J, O, J, T, T, I, O, J, Z, O, T, I, T, O, S, Z, I, L, S, L, J, Z, I, T, S, O, T, S, T, Z, I, S, J, L, O, I, J, S, J, S, J, O, Z, T, Z, S, L, O, L, O, T, J, Z, T, L, J, O, Z, L, T, L, S, O, I, L, I]'"	19267	TRUE	"POP15_16"
"355"	3097.61301589	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	7	186	6	12114	60	"True"	421.06272912	2.25167235844	"'[Z, S, L, I, I, T, I, O, L, Z, Z, O, S, O, S, O, J, L, L, I, Z, T, J, T, S, T, J, Z, I, T, Z, T, J, I, T, O, O, Z, I, I, Z, O, Z, S, I, O, S, T, L, S, I, L, Z, I, J, S, L, T, L, O, S, O, S, T, I, Z, S, T, O, L, J, I, J, L, T, I, L, O, L, J, L, I, S, J, S, T, I, J, O, Z, J, Z, T, J, I, I, S, L, I, O, Z, Z, L, O, Z, S, J, L, J, L, Z, T, J, O, I, L, I, J, L, O, I, I, T, O, J, O, Z, Z, J, O, J, S, J, T, O, J, Z, I, O, T, I, J, S, O, Z, Z, S, T, Z, L, J, L, T, L, O, Z, T, J, Z, I, L, I, Z, L, S, T, L, J, L, J, O, S, I, Z, O, T, Z, O, Z, J, O, S, Z, L, O, T, O, T]'"	19267	TRUE	"POP15_16"
"356"	3429.57880807	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	8	158	4	10900	48	"True"	328.99563098	2.06915491782	"'[T, J, T, Z, T, O, L, T, L, O, J, S, J, T, L, J, I, S, S, J, L, S, O, I, L, I, T, S, T, T, L, Z, I, L, I, Z, J, T, S, I, J, O, I, Z, L, T, J, I, T, O, Z, O, L, Z, S, Z, T, Z, T, Z, J, I, O, L, I, O, Z, S, T, Z, T, S, I, O, T, I, S, J, L, I, J, L, Z, L, J, T, I, O, L, T, Z, J, Z, L, Z, S, O, L, O, T, Z, L, J, Z, O, O, S, L, T, J, S, O, J, S, T, Z, O, T, I, S, Z, J, O, S, J, T, O, L, O, S, T, Z, I, J, T, O, T, I, I, T, I, O, S, L, Z, J, I, Z, T, J, T, S, L, T, L, J, T, I, S, Z]'"	19267	TRUE	"POP15_16"
"357"	3622.1131289	"GAME_SUMM"	"15_s3_010"	"NIL"	"2015-10-13_12-42-6"	"pop_assessment"	9	77	2	2925	21	"False"	182.529603004	2.34012311544	"'[T, L, I, O, Z, T, O, I, O, Z, J, S, Z, O, S, O, L, O, I, S, S, O, S, O, L, I, L, L, S, L, Z, I, L, J, I, S, L, S, Z, T, J, Z, I, L, S, Z, L, T, J, L, J, S, T, S, L, Z, I, J, Z, L, O, L, I, T, Z, O, S, O, T, L, O, S, Z, O, S, Z, O, J]'"	19267	FALSE	"POP15_16"
"358"	790.202375889	"GAME_SUMM"	"15_s3_011"	"NIL"	"2015-10-15_11-56-59"	"pop_assessment"	1	120	3	4362	35	"True"	628.795660019	5.19665835515	"'[O, S, J, S, O, T, J, Z, L, I, S, O, I, J, Z, S, L, J, O, L, S, T, J, O, S, L, L, J, Z, I, T, I, L, J, L, T, I, L, J, I, T, I, T, O, Z, T, S, J, T, I, Z, I, O, Z, T, Z, I, I, L, J, S, T, I, T, O, T, O, J, I, O, J, L, L, J, L, J, S, O, O, J, T, L, S, L, J, S, J, Z, L, T, I, Z, I, I, O, L, S, O, Z, I, J, T, J, I, T, J, L, Z, T, L, J, Z, O, Z, I, J, O, J, T, J, Z, J]'"	5246	TRUE	"POP15_16"
